capacity_bytes,date,failure,model,serial_number,smart_1_raw,smart_12_raw,smart_183_raw,smart_184_raw,smart_187_raw,smart_188_raw,smart_189_raw,smart_190_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw,smart_3_normalized,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw
4000787030016,2016-06-22,1,ST4000DM000,Z30252GX,222286560.0,4.0,0.0,0.0,1.0,0.0,2.0,36.0,1.0,16549.0,36.0,16.0,16.0,0.0,14464.0,20087065853.0,46208813851.0,96.0,4.0,0.0,547360172.0,14596.0
4000787030016,2016-07-09,0,ST4000DM000,S301L9WM,77952752.0,8.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,14142.0,24.0,0.0,0.0,0.0,6002.0,24935360128.0,3322702296.0,92.0,8.0,0.0,242163871.0,6098.0
4000787030016,2016-04-10,1,ST4000DM000,Z305GV9E,52471576.0,1.0,0.0,0.0,6.0,0.0,0.0,26.0,0.0,2876.0,26.0,0.0,0.0,0.0,590.0,5093367920.0,2731857268.0,99.0,1.0,0.0,32415594.0,630.0
4000787030016,2016-07-09,0,ST4000DM000,Z3052GQF,200937960.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,8082.0,27.0,0.0,0.0,0.0,4179.0,23097720608.0,3135054493.0,97.0,3.0,0.0,206184456.0,4255.0
4000787030016,2016-01-11,0,ST4000DM000,Z302BTW8,160254176.0,13.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,40132.0,26.0,0.0,0.0,0.0,3909.0,18846756464.0,1705817927.0,92.0,13.0,0.0,147015423.0,4229.0
4000787030016,2016-01-11,0,ST4000DM000,Z302DJWV,241074520.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,42557.0,17.0,0.0,0.0,0.0,7971.0,30258717352.0,14256277216.0,97.0,3.0,0.0,339177605.0,8118.0
4000787030016,2016-07-09,0,ST4000DM000,Z304W5BB,187303792.0,3.0,3.0,0.0,0.0,0.0,0.0,30.0,0.0,34171.0,30.0,0.0,0.0,7.0,4709.0,22158206288.0,2811730844.0,96.0,4.0,0.0,201983482.0,5117.0
4000787030016,2016-01-11,0,ST4000DM000,W3005QJ3,70842792.0,8.0,1.0,0.0,0.0,0.0,2.0,21.0,2.0,11598.0,21.0,0.0,0.0,2.0,21069.0,32758961636.0,144794436206.0,91.0,9.0,0.0,480126813.0,21117.0
4000787030016,2016-08-03,0,ST4000DM000,Z305D57R,24893416.0,4.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,3595.0,38.0,0.0,0.0,0.0,4427.0,22328724528.0,3839070936.0,95.0,5.0,0.0,213057632.0,4519.0
4000787030016,2016-01-11,0,ST4000DM000,W300KL8K,195467304.0,8.0,1.0,0.0,0.0,0.0,3.0,21.0,1.0,4747.0,21.0,0.0,0.0,0.0,191186174233284.0,25008612512.0,249050072014.0,91.0,8.0,0.0,491810831.0,19184.0
4000787030016,2016-07-09,0,ST4000DM000,S301K5AR,167441896.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11205.0,23.0,0.0,0.0,0.0,6011.0,24456565224.0,3260761120.0,98.0,2.0,0.0,231940940.0,6098.0
4000787030016,2016-07-09,0,ST4000DM000,Z304KCPN,209802144.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,10239.0,22.0,0.0,0.0,0.0,5439.0,22257042040.0,3017710089.0,96.0,4.0,0.0,209405897.0,5597.0
4000787030016,2016-01-11,0,ST4000DM000,W300JKDG,110151992.0,10.0,1.0,0.0,0.0,0.0,3.0,18.0,3.0,24533.0,18.0,0.0,0.0,0.0,38976828231593.0,24598470444.0,266021147160.0,91.0,10.0,0.0,495455430.0,20499.0
4000787030016,2016-03-01,0,ST4000DM000,Z305GWJ0,169825840.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3018.0,34.0,0.0,0.0,0.0,301.0,2658541912.0,513631258.0,99.0,1.0,0.0,15357367.0,320.0
4000787030016,2016-01-11,0,ST4000DM000,Z30149VB,101298600.0,12.0,0.0,0.0,0.0,0.0,1.0,32.0,5.0,5936.0,32.0,0.0,0.0,0.0,17800.0,23851756598.0,206526048422.0,91.0,12.0,0.0,403596239.0,17826.0
4000787030016,2016-01-11,0,ST4000DM000,W3009AGT,101820888.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,8296.0,30.0,0.0,0.0,0.0,77330886173676.0,13280362804.0,27947748052.0,94.0,6.0,0.0,579739533.0,9229.0
4000787030016,2016-05-09,1,ST4000DM000,Z300GQ8K,203332240.0,9.0,0.0,0.0,0.0,0.0,4.0,22.0,3.0,11376.0,22.0,0.0,0.0,0.0,24646.0,28079975282.0,144360775092.0,92.0,9.0,0.0,826948569.0,24698.0
4000787030016,2016-01-11,0,ST4000DM000,Z302A0WD,115919984.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,30499.0,23.0,0.0,0.0,0.0,5620.0,23360388704.0,3545686894.0,97.0,3.0,0.0,215030085.0,5745.0
4000787030016,2016-08-06,0,ST4000DM000,S300Z9XP,191538360.0,8.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,33386.0,31.0,0.0,0.0,0.0,9341.0,31872713424.0,9709311727.0,92.0,8.0,0.0,366814582.0,9609.0
4000787030016,2016-01-11,0,ST4000DM000,S300ZV7L,26865584.0,20.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,16228.0,27.0,0.0,0.0,0.0,5320.0,22434366392.0,2772585658.0,92.0,20.0,0.0,197646509.0,5455.0
4000787030016,2016-01-11,0,ST4000DM000,S3010GLH,139513288.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,20115.0,19.0,0.0,0.0,0.0,6320.0,26089883928.0,11447454853.0,97.0,3.0,0.0,266198067.0,6441.0
4000787030016,2016-07-09,0,ST4000DM000,Z305APVH,43816416.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,33445.0,32.0,0.0,0.0,0.0,4720.0,21396397616.0,2742567133.0,99.0,2.0,0.0,195412151.0,5118.0
4000787030016,2016-07-09,0,ST4000DM000,Z304JR66,189444168.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4317.0,22.0,0.0,0.0,0.0,5581.0,24769061376.0,7760699829.0,94.0,6.0,0.0,238184879.0,5625.0
4000787030016,2016-01-11,0,ST4000DM000,Z30111TS,152847440.0,7.0,1.0,0.0,0.0,0.0,13.0,34.0,1.0,5812.0,34.0,0.0,0.0,0.0,16903.0,21815436632.0,230227599183.0,93.0,7.0,0.0,309818711.0,16926.0
4000787030016,2016-01-11,0,ST4000DM000,Z300FJVG,2394768.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,9317.0,21.0,0.0,0.0,0.0,194540543679919.0,13294719466.0,52887543770.0,93.0,7.0,0.0,538334109.0,7638.0
4000787030016,2016-01-11,0,ST4000DM000,Z30259E7,75409112.0,4.0,0.0,0.0,0.0,1.0,3.0,37.0,0.0,27029.0,37.0,0.0,0.0,0.0,9974.0,18166303379.0,129039608077.0,96.0,4.0,0.0,552351169.0,10156.0
4000787030016,2016-01-11,0,ST4000DM000,Z300ZTSF,169095840.0,4.0,1.0,0.0,0.0,0.0,14.0,26.0,2.0,3067.0,26.0,0.0,0.0,0.0,10620.0,19237883976.0,110181122571.0,96.0,4.0,0.0,528287385.0,10641.0
4000787030016,2016-01-11,0,ST4000DM000,W300SSF2,208464360.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,907.0,19.0,0.0,0.0,0.0,5813.0,15345733904.0,9167397358.0,96.0,14.0,0.0,264335159.0,5816.0
4000787030016,2016-01-11,0,ST4000DM000,Z302511V,194675384.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,20656.0,22.0,0.0,0.0,0.0,10290.0,17889161709.0,110131160744.0,97.0,3.0,0.0,509077617.0,10350.0
4000787030016,2016-01-11,0,ST4000DM000,Z302T6JR,190063616.0,6.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,6370.0,37.0,0.0,0.0,0.0,2798.0,17324116464.0,2149767928.0,94.0,6.0,0.0,123505847.0,2963.0
4000787030016,2016-08-14,0,ST4000DM000,Z304L869,115822568.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,36415.0,22.0,0.0,0.0,0.0,5782.0,21691170936.0,2992735403.0,94.0,6.0,0.0,248044174.0,6246.0
4000787030016,2016-05-28,1,ST4000DM000,Z30262VT,79719792.0,5.0,1.0,0.0,0.0,0.0,2.0,22.0,0.0,4844.0,22.0,0.0,0.0,0.0,14144.0,20506049510.0,143599456329.0,95.0,5.0,0.0,722204820.0,14166.0
4000787030016,2016-01-11,0,ST4000DM000,Z30106C0,152647160.0,2.0,0.0,0.0,0.0,0.0,4.0,30.0,1.0,5324.0,30.0,0.0,0.0,0.0,10503.0,17644218161.0,127526614046.0,98.0,2.0,0.0,568763447.0,10546.0
4000787030016,2016-02-28,0,ST4000DM000,Z305D4N3,58388688.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,7388.0,26.0,0.0,0.0,0.0,387.0,1559450392.0,292895620.0,97.0,3.0,0.0,7385394.0,463.0
4000787030016,2016-01-11,0,ST4000DM000,Z303R6EC,106194640.0,4.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,5538.0,32.0,0.0,0.0,0.0,2611.0,16380100360.0,1462325631.0,96.0,4.0,0.0,121506739.0,2698.0
4000787030016,2016-01-11,0,ST4000DM000,S300XPBB,135009488.0,3.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,4418.0,16.0,0.0,0.0,0.0,8584.0,17699170887.0,143409233943.0,97.0,3.0,0.0,463551080.0,8603.0
4000787030016,2016-01-11,0,ST4000DM000,S300XBWH,77979888.0,2.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,12570.0,32.0,0.0,0.0,0.0,3304.0,18648081264.0,2646765736.0,98.0,2.0,0.0,147197417.0,3393.0
4000787030016,2016-01-11,0,ST4000DM000,W300915L,44997640.0,13.0,0.0,0.0,0.0,0.0,4.0,23.0,5.0,55048.0,23.0,0.0,0.0,0.0,250886219650724.0,26684154626.0,141948566761.0,92.0,13.0,0.0,566413660.0,22430.0
4000787030016,2016-07-09,0,ST4000DM000,Z305D5E7,218660872.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,33934.0,26.0,0.0,0.0,0.0,4714.0,22165820480.0,2811995116.0,96.0,4.0,0.0,202315490.0,4970.0
4000787030016,2016-03-07,0,ST4000DM000,Z305L691,39713376.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,13871.0,28.0,0.0,0.0,0.0,194.0,543866688.0,266300024.0,97.0,3.0,0.0,1193954.0,295.0
4000787030016,2016-03-01,0,ST4000DM000,Z305GVWA,233820200.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2945.0,35.0,0.0,0.0,0.0,303.0,2667178576.0,4822137779.0,99.0,1.0,0.0,15134600.0,322.0
4000787030016,2016-07-30,0,ST4000DM000,Z302SS89,98311792.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,11.0,26.0,0.0,0.0,0.0,685.0,8437271440.0,1623716116.0,97.0,3.0,0.0,37998907.0,685.0
4000787030016,2016-05-06,1,ST4000DM000,W300E0C9,93783272.0,11.0,0.0,0.0,0.0,0.0,4.0,25.0,7.0,30835.0,25.0,8.0,8.0,0.0,20750.0,25196960792.0,218671047493.0,92.0,11.0,0.0,484587774.0,20875.0
4000787030016,2016-07-31,0,ST4000DM000,Z302ETSC,26736544.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,53317.0,21.0,0.0,0.0,0.0,12780.0,38658940392.0,29572434299.0,95.0,5.0,0.0,569885463.0,12965.0
4000787030016,2016-07-09,0,ST4000DM000,Z305AQVF,60246040.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,58929.0,22.0,0.0,0.0,0.0,4764.0,18196124504.0,3890392474.0,95.0,5.0,0.0,152930806.0,5113.0
4000787030016,2016-01-11,0,ST4000DM000,W300E2AQ,180195944.0,18.0,1.0,0.0,0.0,2.0,1.0,27.0,10.0,10236.0,27.0,0.0,0.0,0.0,260829068941138.0,26289598896.0,130839527143.0,92.0,18.0,0.0,746912439.0,22402.0
4000787030016,2016-07-09,0,ST4000DM000,Z304KC4Z,144013608.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,5088.0,22.0,0.0,0.0,0.0,5579.0,24723871912.0,7496934548.0,95.0,5.0,0.0,238039653.0,5625.0
4000787030016,2016-01-11,0,ST4000DM000,Z302526Z,198846168.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,3817.0,27.0,0.0,0.0,0.0,10290.0,17531844698.0,125642336197.0,98.0,2.0,0.0,590021479.0,10326.0
4000787030016,2016-01-11,0,ST4000DM000,Z3014NT5,148626632.0,13.0,0.0,0.0,0.0,0.0,7.0,21.0,5.0,15700.0,21.0,0.0,0.0,0.0,16190.0,21490093438.0,207321822068.0,91.0,13.0,0.0,237940017.0,16255.0
4000787030016,2016-02-28,0,ST4000DM000,Z305D6DQ,133211880.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,6209.0,29.0,0.0,0.0,0.0,394.0,1571493152.0,292116963.0,96.0,4.0,0.0,7154967.0,462.0
4000787030016,2016-01-11,0,ST4000DM000,Z300GPE1,134357672.0,14.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,204209.0,31.0,0.0,0.0,0.0,18582.0,21604289742.0,116526082589.0,91.0,14.0,0.0,4817688877.0,20614.0
4000787030016,2016-07-09,0,ST4000DM000,Z303WWRX,60730368.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,14056.0,18.0,0.0,0.0,0.0,5765.0,24601147368.0,3345469973.0,96.0,4.0,0.0,243194542.0,5889.0
4000787030016,2016-01-11,0,ST4000DM000,Z30251X8,65476912.0,5.0,6.0,0.0,0.0,0.0,18.0,16.0,0.0,10436.0,16.0,0.0,0.0,11.0,10311.0,18886108250.0,141039148883.0,95.0,5.0,0.0,519454087.0,10349.0
4000787030016,2016-02-19,0,ST4000DM000,Z305D5QB,100389472.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1729.0,37.0,0.0,0.0,0.0,450.0,3214431352.0,335622548.0,96.0,4.0,0.0,17749895.0,513.0
4000787030016,2016-01-11,0,ST4000DM000,W300R7TA,227107616.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1136.0,21.0,0.0,0.0,0.0,5815.0,14425926632.0,9331242606.0,99.0,11.0,0.0,243354397.0,5818.0
4000787030016,2016-01-11,0,ST4000DM000,W300R7HN,243251360.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,738.0,20.0,0.0,0.0,0.0,5813.0,15071152216.0,10072181164.0,96.0,14.0,0.0,250961465.0,5816.0
4000787030016,2016-01-11,0,ST4000DM000,S300Z4H2,43106968.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,39049.0,24.0,0.0,0.0,0.0,3935.0,19916181816.0,1812368246.0,98.0,2.0,0.0,157457590.0,4256.0
4000787030016,2016-01-11,0,ST4000DM000,S3010BMJ,95540000.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,38705.0,25.0,0.0,0.0,0.0,3920.0,19085965640.0,8149608768.0,92.0,12.0,0.0,170830930.0,4253.0
4000787030016,2016-01-11,0,ST4000DM000,Z300P898,73337528.0,9.0,0.0,0.0,0.0,0.0,13.0,25.0,5.0,9010.0,25.0,0.0,0.0,0.0,68560562965284.0,24988790990.0,242163639570.0,91.0,9.0,0.0,469766153.0,19356.0
4000787030016,2016-01-11,0,ST4000DM000,Z304HSZE,92256336.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1970.0,29.0,0.0,0.0,0.0,2263.0,14973007488.0,1188564700.0,99.0,1.0,0.0,107776911.0,2337.0
4000787030016,2016-07-09,0,ST4000DM000,Z3041KBE,168755536.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,8311.0,27.0,0.0,0.0,0.0,6033.0,26194696728.0,7672263985.0,95.0,5.0,0.0,257546249.0,6100.0
4000787030016,2016-03-01,0,ST4000DM000,Z305GXK8,190800176.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3096.0,35.0,0.0,0.0,0.0,301.0,2780482584.0,519004954.0,99.0,1.0,0.0,15946828.0,322.0
4000787030016,2016-01-11,0,ST4000DM000,S300ZR9S,21370120.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,39684.0,22.0,0.0,0.0,0.0,5018.0,21995467352.0,7039014251.0,92.0,9.0,0.0,199157516.0,5289.0
4000787030016,2016-01-11,0,ST4000DM000,Z30426QY,100806560.0,5.0,0.0,0.0,0.0,6.0,0.0,30.0,0.0,319.0,30.0,0.0,0.0,0.0,2885.0,11336447169.0,63847524156.0,95.0,5.0,0.0,189345028.0,2916.0
4000787030016,2016-08-14,1,ST4000DM000,Z300KFN0,203259016.0,18.0,1.0,0.0,0.0,0.0,1.0,29.0,1.0,40698.0,29.0,8.0,8.0,0.0,23421.0,20651252320.0,62971516077.0,91.0,18.0,0.0,106489797.0,23590.0
4000787030016,2016-07-09,0,ST4000DM000,Z304KR1M,64951672.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,10704.0,23.0,0.0,0.0,0.0,6027.0,25730778568.0,3379497504.0,95.0,5.0,0.0,259230786.0,6098.0
4000787030016,2016-11-18,0,ST4000DM000,Z305B758,110700760.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,11246.0,26.0,0.0,0.0,0.0,1220.0,8545616166.0,21656574954.0,92.0,9.0,0.0,28114984.0,2852.0
4000787030016,2016-02-12,0,ST4000DM000,W300C6K2,236688128.0,59.0,0.0,0.0,0.0,0.0,0.0,26.0,51.0,20332.0,26.0,0.0,0.0,0.0,20745.0,24912879642.0,123767013144.0,91.0,59.0,0.0,502801012.0,20899.0
4000787030016,2016-07-09,0,ST4000DM000,Z304JWG0,73409832.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,10233.0,23.0,0.0,0.0,0.0,6031.0,26232351840.0,3542821255.0,95.0,5.0,0.0,251631025.0,6098.0
4000787030016,2016-07-09,0,ST4000DM000,Z304JGDR,169279800.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,15278.0,23.0,0.0,0.0,0.0,5756.0,23259032752.0,9632589674.0,96.0,4.0,0.0,233114918.0,5889.0
4000787030016,2016-02-19,0,ST4000DM000,Z305D6ME,169532496.0,4.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1775.0,38.0,0.0,0.0,0.0,451.0,3407213768.0,348305127.0,96.0,4.0,0.0,19265955.0,514.0
4000787030016,2016-07-09,0,ST4000DM000,Z305B719,51022264.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,33446.0,27.0,0.0,0.0,0.0,4713.0,22300419816.0,7489684371.0,98.0,2.0,0.0,218392879.0,4953.0
4000787030016,2016-07-09,0,ST4000DM000,Z304HZHE,189281608.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9597.0,20.0,0.0,0.0,0.0,5427.0,23433848104.0,3310092863.0,98.0,2.0,0.0,224809195.0,5582.0
4000787030016,2016-01-11,0,ST4000DM000,Z302AJL2,126103152.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,40621.0,28.0,0.0,0.0,0.0,3915.0,18874625496.0,1707426021.0,96.0,4.0,0.0,150224173.0,4259.0
4000787030016,2016-07-09,0,ST4000DM000,Z304L9JE,157198312.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9903.0,18.0,0.0,0.0,0.0,5439.0,23092364632.0,3012384422.0,99.0,1.0,0.0,218170361.0,5598.0
4000787030016,2016-07-09,0,ST4000DM000,Z3059K6W,72408264.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,34089.0,29.0,0.0,0.0,0.0,4715.0,22163486456.0,2852239888.0,95.0,5.0,0.0,206723386.0,4969.0
4000787030016,2016-07-09,0,ST4000DM000,Z3057C9Z,210421856.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,36474.0,26.0,0.0,0.0,0.0,4870.0,21622394424.0,2533828458.0,97.0,3.0,0.0,197113099.0,5279.0
4000787030016,2016-01-11,0,ST4000DM000,Z300GQEK,185829000.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,4666.0,18.0,0.0,0.0,0.0,264673064669820.0,25554124592.0,138728992428.0,95.0,5.0,0.0,657768482.0,21163.0
4000787030016,2016-07-09,0,ST4000DM000,Z304JGCS,85574944.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,5498.0,22.0,0.0,0.0,0.0,5536.0,24673235840.0,3746887531.0,92.0,9.0,0.0,234350375.0,5561.0
4000787030016,2016-04-02,0,ST4000DM000,Z305KBFK,164838528.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2863.0,24.0,0.0,0.0,0.0,395.0,3038396728.0,308802912.0,99.0,1.0,0.0,14897230.0,438.0
4000787030016,2016-01-11,0,ST4000DM000,Z3025M4A,112040488.0,7.0,0.0,0.0,0.0,0.0,7.0,21.0,3.0,4993.0,21.0,0.0,0.0,0.0,10868.0,17623598710.0,142479268688.0,93.0,7.0,0.0,612563664.0,10887.0
4000787030016,2016-11-26,1,ST4000DM000,W3002Q74,94411048.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1340.0,24.0,0.0,0.0,0.0,15343.0,14180869400.0,27762721132.0,95.0,5.0,0.0,767676896.0,15349.0
4000787030016,2016-07-17,0,ST4000DM000,Z305D4MC,165841608.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3881.0,29.0,0.0,0.0,0.0,3990.0,23634452392.0,7575319340.0,95.0,5.0,0.0,215185696.0,4065.0
4000787030016,2016-01-11,0,ST4000DM000,S3004L7F,139644880.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,726.0,19.0,0.0,0.0,0.0,2263.0,11110270288.0,27810751192.0,95.0,5.0,0.0,51760918.0,2266.0
4000787030016,2016-01-11,0,ST4000DM000,W300BMSE,105383648.0,13.0,1.0,0.0,0.0,0.0,1.0,27.0,6.0,17278.0,27.0,0.0,0.0,0.0,279559421319002.0,26543424412.0,146818933064.0,91.0,13.0,0.0,761602885.0,22450.0
4000787030016,2016-01-11,0,ST4000DM000,Z300ZS2P,139942400.0,11.0,1.0,0.0,0.0,0.0,11.0,23.0,2.0,8995.0,23.0,0.0,0.0,0.0,16888.0,23288548648.0,198960829939.0,91.0,10.0,0.0,299612069.0,16925.0
4000787030016,2016-01-11,0,ST4000DM000,Z300GZ99,57948296.0,8.0,0.0,0.0,0.0,0.0,2.0,24.0,3.0,13274.0,24.0,0.0,0.0,0.0,21786.0,28569496164.0,276780937113.0,91.0,8.0,0.0,609551901.0,21845.0
4000787030016,2016-01-11,0,ST4000DM000,Z304KA0H,63953128.0,4.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1969.0,31.0,0.0,0.0,0.0,2245.0,15222015816.0,1226934599.0,96.0,4.0,0.0,107648021.0,2314.0
4000787030016,2016-05-14,1,ST4000DM000,Z300PAJ4,153292616.0,16.0,0.0,0.0,0.0,0.0,4.0,23.0,5.0,30934.0,23.0,0.0,0.0,0.0,35493609756477.0,25550454106.0,229000729585.0,91.0,16.0,0.0,565774578.0,22461.0
4000787030016,2016-04-02,0,ST4000DM000,Z305K1T6,174155912.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2374.0,25.0,0.0,0.0,0.0,397.0,3139133992.0,328091556.0,99.0,1.0,0.0,15155486.0,437.0
4000787030016,2016-02-19,0,ST4000DM000,Z305DW27,35593648.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1528.0,25.0,0.0,0.0,0.0,426.0,3379195880.0,342811400.0,98.0,2.0,0.0,18994618.0,489.0
4000787030016,2016-07-09,0,ST4000DM000,Z304JL3L,239970952.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9561.0,20.0,0.0,0.0,0.0,5415.0,23563062392.0,7396483043.0,98.0,2.0,0.0,223285186.0,5582.0
4000787030016,2016-01-11,0,ST4000DM000,S30115HR,143351472.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,19371.0,20.0,0.0,0.0,0.0,6319.0,25145295208.0,12715767844.0,94.0,6.0,0.0,292247824.0,6441.0
4000787030016,2016-01-11,0,ST4000DM000,Z3016MWZ,181219376.0,11.0,0.0,0.0,0.0,2.0,8.0,18.0,2.0,12763.0,18.0,0.0,0.0,0.0,16379.0,26968342987.0,367217762586.0,91.0,11.0,0.0,925815542.0,16424.0
4000787030016,2016-01-11,0,ST4000DM000,S300Z6SG,112213216.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,688.0,31.0,0.0,0.0,0.0,2742.0,15422102088.0,1628874858.0,99.0,1.0,0.0,69119569.0,2744.0
4000787030016,2016-01-11,0,ST4000DM000,Z304L8DG,172794264.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2063.0,36.0,0.0,0.0,0.0,2238.0,15781281784.0,1376206925.0,97.0,3.0,0.0,106159147.0,2288.0
4000787030016,2016-01-11,0,ST4000DM000,Z302AB95,91356368.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,43684.0,20.0,0.0,0.0,0.0,7969.0,29868295280.0,26809060222.0,95.0,5.0,0.0,341214213.0,8120.0
4000787030016,2016-01-11,0,ST4000DM000,Z304KC23,233629984.0,4.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2332.0,35.0,0.0,0.0,0.0,2213.0,14863572888.0,1148440098.0,96.0,4.0,0.0,100437656.0,2291.0
4000787030016,2016-03-07,0,ST4000DM000,Z305Q0ML,41662208.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,13847.0,29.0,0.0,0.0,0.0,191.0,543612960.0,266291903.0,97.0,3.0,0.0,1052624.0,295.0
4000787030016,2016-01-11,0,ST4000DM000,Z302B0MN,176832376.0,8.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,5640.0,22.0,0.0,0.0,0.0,8399.0,16262175749.0,145341719594.0,91.0,8.0,0.0,451790243.0,8437.0
4000787030016,2016-01-11,0,ST4000DM000,Z300X6AB,24199424.0,32.0,0.0,0.0,0.0,0.0,4.0,19.0,8.0,10404.0,19.0,0.0,0.0,0.0,17367.0,21763750568.0,213897237281.0,91.0,32.0,0.0,331432231.0,17448.0
4000787030016,2016-01-11,0,ST4000DM000,Z300KCEP,198484408.0,5.0,1.0,0.0,0.0,0.0,6.0,19.0,1.0,4699.0,19.0,0.0,0.0,0.0,90181428334573.0,26298590894.0,129171103466.0,95.0,5.0,0.0,594353936.0,20479.0
4000787030016,2016-01-11,0,ST4000DM000,W300BJD4,147853016.0,13.0,0.0,0.0,0.0,0.0,1.0,26.0,6.0,12753.0,26.0,0.0,0.0,0.0,74165495289712.0,26189358576.0,147015261734.0,91.0,12.0,0.0,737172249.0,22451.0
4000787030016,2016-01-11,0,ST4000DM000,Z302SZBT,231062512.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,7103.0,28.0,0.0,0.0,0.0,2903.0,15542360904.0,1360858244.0,96.0,4.0,0.0,113760513.0,3128.0
